term_id,term,term_lower,term_source_dataset,term_source_column,source_actor_id,source_actor_name,source_org,is_single_token,term_len,is_short_single_token,is_high_noise_term,use_for_matching,term_source_datasets
f65f4f2e6b29e11d6f860091cc4decd4ff35ddce,Military faction (Guatemala),military faction (guatemala),UCDP_ACTOR,NameOrigFullEng,726,Military faction (Guatemala),1,False,28,False,False,True,UCDP_ACTOR
dcfd5158ca7e92568916338c0486676f41aa894e,Forces of Carlos Castillo Armas,forces of carlos castillo armas,UCDP_ACTOR,NameData,727,Forces of Carlos Castillo Armas,1,False,31,False,False,True,UCDP_ACTOR
494a829a0e521c2995df95ed2efb3d4526feebf5,Forces of Carlos Castillo Armas,forces of carlos castillo armas,UCDP_ACTOR,NameOrig,727,Forces of Carlos Castillo Armas,1,False,31,False,False,True,UCDP_ACTOR
e84035f4b9c54e81d53111bc455d20665e8b6db7,Forces of Carlos Castillo Armas,forces of carlos castillo armas,UCDP_ACTOR,NameOrigFullEng,727,Forces of Carlos Castillo Armas,1,False,31,False,False,True,UCDP_ACTOR
423d2c20210aeb781438ba151434bf5ff2f86e6c,FAR I,far i,UCDP_ACTOR,NameData,728,FAR I,1,False,5,False,False,True,UCDP_ACTOR
45c7662edf9c1fde89d7c7ca7442650beb53fec2,FAR I,far i,UCDP_ACTOR,NameOrig,728,FAR I,1,False,5,False,False,True,UCDP_ACTOR
655db3ee1e2fbe0ada6b9d0c6039ab8a95d807ec,Fuerzas Armadas Rebeldes,fuerzas armadas rebeldes,UCDP_ACTOR,NameOrigFull,728,FAR I,1,False,24,False,False,True,UCDP_ACTOR
e6b2dbdf8b2406c0c02150c041ac62b560405ca1,Rebel Armed Forces,rebel armed forces,UCDP_ACTOR,NameOrigFullEng,728,FAR I,1,False,18,False,False,True,UCDP_ACTOR
545badcbfb696110dec42fcf773355bcdbe199bc,URNG,urng,UCDP_ACTOR,NameAlliance,728,FAR I,1,True,4,True,False,True,RAD;UCDP_ACTOR
f1d49bcd95bc5c3111a41aa35651cdb4e03355bb,FAR II,far ii,UCDP_ACTOR,NameData,729,FAR II,1,False,6,False,False,True,UCDP_ACTOR
a9d59b94f65161ad6dbc2c341eb2f39e7dc33814,FAR II,far ii,UCDP_ACTOR,NameOrig,729,FAR II,1,False,6,False,False,True,UCDP_ACTOR
036b20968cf5d32b9a12ca449c71b2816657673a,Fuerzas Armadas Revolucionarias,fuerzas armadas revolucionarias,UCDP_ACTOR,NameOrigFull,729,FAR II,1,False,31,False,False,True,UCDP_ACTOR
c4647e453d568af624354ee95ebdb9435259493f,Revolutionary Armed Forces,revolutionary armed forces,UCDP_ACTOR,NameOrigFullEng,729,FAR II,1,False,26,False,False,True,UCDP_ACTOR
2562a03644fe6394b5b0a4f71da1a9ceee117294,EGP,egp,UCDP_ACTOR,NameData,730,EGP,1,True,3,True,False,True,UCDP_ACTOR
7670174bfb185ec2b4773f0938aef3fb3def41de,EGP,egp,UCDP_ACTOR,NameOrig,730,EGP,1,True,3,True,False,True,UCDP_ACTOR
082ba128f7aeaeafd47259ed33c4906f06d5bfad,Ejército guerilleros de los pobres,ejército guerilleros de los pobres,UCDP_ACTOR,NameOrigFull,730,EGP,1,False,34,False,False,True,UCDP_ACTOR
3886ee40a61eb6473c13bdcbf1e3c271ac4d0064,Guerilla Army of the Poor,guerilla army of the poor,UCDP_ACTOR,NameOrigFullEng,730,EGP,1,False,25,False,False,True,UCDP_ACTOR
3a0243efdaca1d5f832f23792e4b837d10ea2c2f,URNG,urng,UCDP_ACTOR,NameAlliance,730,EGP,1,True,4,True,False,True,RAD;UCDP_ACTOR
87bfcabcd2b48bbc6d7b7f76d474abe9c9cb51f3,ORPA,orpa,UCDP_ACTOR,NameData,731,ORPA,1,True,4,True,False,True,UCDP_ACTOR
205d72ea47b82542cc603160ac09ee78090b93be,ORPA,orpa,UCDP_ACTOR,NameOrig,731,ORPA,1,True,4,True,False,True,UCDP_ACTOR
3c39c5cdb202b3adb364bfb50d2d5add3144b267,Organización revolucionaria del pueblo en armas,organización revolucionaria del pueblo en armas,UCDP_ACTOR,NameOrigFull,731,ORPA,1,False,47,False,False,True,UCDP_ACTOR
fd74201c6db927199b814c821c9ce00d7dc1cd37,Revolultionary Organization of Armed People,revolultionary organization of armed people,UCDP_ACTOR,NameOrigFullEng,731,ORPA,1,False,43,False,False,True,UCDP_ACTOR
70b56318afd41f4b349b4db9278a89b2b89848d7,FAR I,far i,UCDP_ACTOR,NamePrev,731,ORPA,1,False,5,False,False,True,UCDP_ACTOR
be96cc6233e63489ba870a3d90c1a785ad9bfd12,URNG,urng,UCDP_ACTOR,NameAlliance,731,ORPA,1,True,4,True,False,True,RAD;UCDP_ACTOR
33f2c11a276d0d65eae8c42b01a4249a30dded09,URNG,urng,UCDP_ACTOR,NameData,732,URNG,1,True,4,True,False,True,RAD;UCDP_ACTOR
4ea31de2ec30f4bbe43060a5b3eb8fd576fe47aa,URNG,urng,UCDP_ACTOR,NameOrig,732,URNG,1,True,4,True,False,True,RAD;UCDP_ACTOR
a99cfcb9ba0a5bc086cbd3f0c5609b444df2b5bf,Unidad Revolucionaria nacional guatemalteca,unidad revolucionaria nacional guatemalteca,UCDP_ACTOR,NameOrigFull,732,URNG,1,False,43,False,False,True,RAD;UCDP_ACTOR
e021c3bdb7c6aa3313e3e7fe16011a950e3da372,Guatemalan National Revolutionary Unity,guatemalan national revolutionary unity,UCDP_ACTOR,NameOrigFullEng,732,URNG,1,False,39,False,False,True,RAD;UCDP_ACTOR
cef9763bdd5e8fd6b21048f227fe69f8ac578b02,Puerto Rican Nationalist Party,puerto rican nationalist party,UCDP_ACTOR,NameData,733,Puerto Rican Nationalist Party,1,False,30,False,False,True,UCDP_ACTOR
a02ba2b72c14af3fc625e91aba19fcc2d77a4487,Puerto Rican Nationalist Party,puerto rican nationalist party,UCDP_ACTOR,NameOrig,733,Puerto Rican Nationalist Party,1,False,30,False,False,True,UCDP_ACTOR
c1b3462122cb427e4b917905d032dc89344d8a88,Puerto Rican Nationalist Party,puerto rican nationalist party,UCDP_ACTOR,NameOrigFullEng,733,Puerto Rican Nationalist Party,1,False,30,False,False,True,UCDP_ACTOR
f783d5efe9429c7cde724ce2c902f11be879e135,M-26-7,m-26-7,UCDP_ACTOR,NameData,734,M-26-7,1,True,6,False,False,True,UCDP_ACTOR
655188555cd6739b1848f862f146bcf75190659f,Cuban Revolution Movement (Fidelistas),cuban revolution movement (fidelistas),UCDP_ACTOR,NameOrig,734,M-26-7,1,False,38,False,False,True,UCDP_ACTOR
defa19e631c02e07467d31c9372a5e06b22595c6,Cuban Revolution Movement (Fidelistas),cuban revolution movement (fidelistas),UCDP_ACTOR,NameOrigFullEng,734,M-26-7,1,False,38,False,False,True,UCDP_ACTOR
1dc11aac691a063e4222f7f63fa0549e42bd8ffd,M-26-7,m-26-7,UCDP_ACTOR,NewName,734,M-26-7,1,True,6,False,False,True,UCDP_ACTOR
c24d9546c936dc529f93c733be17f65ead7268e9,Movimiento 26,movimiento 26,UCDP_ACTOR,NewNameFullMotherTongue,734,M-26-7,1,False,13,False,False,True,UCDP_ACTOR
72ce1e6a60a7ba92b0ba6f7eb72b0776e54a8ab5,de Julio,de julio,UCDP_ACTOR,NewNameFullMotherTongue,734,M-26-7,1,False,8,False,False,True,UCDP_ACTOR
e3aa28268ec3cc6627c8f53e8d8b639e37dd95f8,26th of July Movement,26th of july movement,UCDP_ACTOR,NewNameFullEng,734,M-26-7,1,False,21,False,False,True,UCDP_ACTOR
a46347e8a15fa99175ba3f900db76debd2935c1f,Cuban Revolutionary Council,cuban revolutionary council,UCDP_ACTOR,NameData,735,Cuban Revolutionary Council,1,False,27,False,False,True,UCDP_ACTOR
d3043f389bf514416ff3160c7d30255e285c0a8f,Cuban Revolutionary Council,cuban revolutionary council,UCDP_ACTOR,NameOrig,735,Cuban Revolutionary Council,1,False,27,False,False,True,UCDP_ACTOR
1d4b02e2a2c6fc519c3a65d7c631fc9fa26325a2,Cuban Revolutionary Council,cuban revolutionary council,UCDP_ACTOR,NameOrigFullEng,735,Cuban Revolutionary Council,1,False,27,False,False,True,UCDP_ACTOR
724d05bdac34fc20e889b27d4a2a8af409c49723,Military faction (forces of Eduardo A. Lonardi Doucet),military faction (forces of eduardo a. lonardi doucet),UCDP_ACTOR,NameData,736,Military faction (forces of Eduardo A. Lonardi Doucet),1,False,54,False,False,True,UCDP_ACTOR
82c7ba73125fb503cd60277046b0ad8123c2ea8c,Military faction (forces of Eduardo A. Lonardi Doucet),military faction (forces of eduardo a. lonardi doucet),UCDP_ACTOR,NameOrig,736,Military faction (forces of Eduardo A. Lonardi Doucet),1,False,54,False,False,True,UCDP_ACTOR
e4b5e14d9a8a1df19d222bd79d5d18ac9664acc3,Military faction (forces of Eduardo A. Lonardi Doucet),military faction (forces of eduardo a. lonardi doucet),UCDP_ACTOR,NameOrigFullEng,736,Military faction (forces of Eduardo A. Lonardi Doucet),1,False,54,False,False,True,UCDP_ACTOR
8c4518f314b18bacc7268335447f27adf080f44e,Military faction (colorados),military faction (colorados),UCDP_ACTOR,NameData,737,Military faction (colorados),1,False,28,False,False,True,UCDP_ACTOR
d9a9685c03e5dc8a99e4addfc076269bfba36d33,Military faction (colorados),military faction (colorados),UCDP_ACTOR,NameOrig,737,Military faction (colorados),1,False,28,False,False,True,UCDP_ACTOR
6076a5ac887dd094dd497256750c18c69b1ecee6,Military faction (colorados),military faction (colorados),UCDP_ACTOR,NameOrigFullEng,737,Military faction (colorados),1,False,28,False,False,True,UCDP_ACTOR
01c00f267c8e470684f4a83e8b5e45381624aab8,ERP,erp,UCDP_ACTOR,NameData,738,ERP,1,True,3,True,False,True,UCDP_ACTOR
468b960a2fd37cb9f6802ae2f6af0cba203e267d,ERP,erp,UCDP_ACTOR,NameOrig,738,ERP,1,True,3,True,False,True,UCDP_ACTOR
09e662533cead66fb4d06b32c6a9a90f4b967470,Ejército revolucionario del pueblo,ejército revolucionario del pueblo,UCDP_ACTOR,NameOrigFull,738,ERP,1,False,34,False,False,True,UCDP_ACTOR
87e604fbecf0ad8416a4023308f860d9f3de1153,Peoples Revolutionary Army,peoples revolutionary army,UCDP_ACTOR,NameOrigFullEng,738,ERP,1,False,26,False,False,True,UCDP_ACTOR
3d4dbe91b9dad56c1997dbd87a0dac5ed1673482,Montoneros,montoneros,UCDP_ACTOR,NameData,739,Montoneros,1,True,10,False,False,True,UCDP_ACTOR
a4a5c0b0e217b1ef0c34db602c6121f3638561ee,Montoneros,montoneros,UCDP_ACTOR,NameOrig,739,Montoneros,1,True,10,False,False,True,UCDP_ACTOR
8ba00cc9b715de5c830c08726d6a314af6c11b11,Montoneros,montoneros,UCDP_ACTOR,NameOrigFull,739,Montoneros,1,True,10,False,False,True,UCDP_ACTOR
15259377a21dc7514e1a7a40ca1f5f519e521ee1,Montoneros,montoneros,UCDP_ACTOR,NameOrigFullEng,739,Montoneros,1,True,10,False,False,True,UCDP_ACTOR
c84f63f851ddcfa418411159ab940996c61cb12e,Military faction (navy),military faction (navy),UCDP_ACTOR,NameData,740,Military faction (navy),1,False,23,False,False,True,UCDP_ACTOR
e3811472cb919cbb6e629ea5ee997b83d9f7dbad,Military faction (navy),military faction (navy),UCDP_ACTOR,NameOrig,740,Military faction (navy),1,False,23,False,False,True,UCDP_ACTOR
2bef83e674a5e14d038a06acf8f18cf96f531323,Military faction (navy),military faction (navy),UCDP_ACTOR,NameOrigFullEng,740,Military faction (navy),1,False,23,False,False,True,UCDP_ACTOR
ba3f1cc399d1101ac6b812267f1a62a5b276fe5d,Bandera Roja,bandera roja,UCDP_ACTOR,NameData,741,Bandera Roja,1,False,12,False,False,True,UCDP_ACTOR
5bf8b11de547c4a62d7ba10cd9098ec3847daa27,Bandera Roja,bandera roja,UCDP_ACTOR,NameOrig,741,Bandera Roja,1,False,12,False,False,True,UCDP_ACTOR
388a99d8322e54003db99e0c8685f085c66fb769,Bandera Roja,bandera roja,UCDP_ACTOR,NameOrigFull,741,Bandera Roja,1,False,12,False,False,True,UCDP_ACTOR
7e135512c376ee856b2bb1203cc7303d98cabd80,Bandera Roja,bandera roja,UCDP_ACTOR,NameOrigFullEng,741,Bandera Roja,1,False,12,False,False,True,UCDP_ACTOR
eafaff15ff3eaf3dd2392fe392cff0d4212e9d76,Military faction (forces of Hugo Chávez),military faction (forces of hugo chávez),UCDP_ACTOR,NameData,742,Military faction (forces of Hugo Chávez),1,False,40,False,False,True,UCDP_ACTOR
5edc9783ef709b72652b5c3fb3f7c11d4a0fa46a,Military faction (forces of Hugo Chávez),military faction (forces of hugo chávez),UCDP_ACTOR,NameOrig,742,Military faction (forces of Hugo Chávez),1,False,40,False,False,True,UCDP_ACTOR
7509afc40859202f5d2957a174884870231df8c4,Military faction (forces of Hugo Chávez),military faction (forces of hugo chávez),UCDP_ACTOR,NameOrigFullEng,742,Military faction (forces of Hugo Chávez),1,False,40,False,False,True,UCDP_ACTOR
e31f6bc8c2acc133afe9d7db6fb3749e7280f588,FARC,farc,UCDP_ACTOR,NameData,743,FARC,1,True,4,True,False,True,RAD;UCDP_ACTOR
1770ff08542e2ee0bcc63415d76b92bc57916c55,Southern Bloc,southern bloc,UCDP_ACTOR,NameOrig,743,FARC,1,False,13,False,False,True,UCDP_ACTOR
86b8752016e86aaf84de715944ee8aa8ce5fdfb2,Fuerzas armadas revolucionarias colombianas,fuerzas armadas revolucionarias colombianas,UCDP_ACTOR,NameOrigFull,743,FARC,1,False,43,False,False,True,UCDP_ACTOR
0d2814cf954a424581d830e7e290d2c73baf4a74,Revolutionary Armed Forces of Colombia,revolutionary armed forces of colombia,UCDP_ACTOR,NameOrigFullEng,743,FARC,1,False,38,False,False,True,UCDP_ACTOR
d4fc63a8d199cda51aaad919a44f0e4dcb986fd9,FARC,farc,UCDP_ACTOR,NewName,743,FARC,1,True,4,True,False,True,RAD;UCDP_ACTOR
e16cf86f11f688822610ee40e775abb05eb048c8,Fuerzas armadas revolucionarias colombianas,fuerzas armadas revolucionarias colombianas,UCDP_ACTOR,NewNameFullMotherTongue,743,FARC,1,False,43,False,False,True,UCDP_ACTOR
b422de82c3f037be3aaca3b465b54594d01a60cc,Revolutionary Armed Forces of Colombia,revolutionary armed forces of colombia,UCDP_ACTOR,NewNameFullEng,743,FARC,1,False,38,False,False,True,UCDP_ACTOR
77343a6a54c5d1b992927b67c1f9140065d0ea77,ELN,eln,UCDP_ACTOR,NameData,744,ELN,1,True,3,True,False,True,RAD;UCDP_ACTOR
54d28dcfcc6711049203cd9dd8ca2e91b9077fb9,ELN,eln,UCDP_ACTOR,NameOrig,744,ELN,1,True,3,True,False,True,RAD;UCDP_ACTOR
757b7380c582ffa75ceb4c1111b04268763ad662,Ejército de Liberación Nacional,ejército de liberación nacional,UCDP_ACTOR,NameOrigFull,744,ELN,1,False,31,False,False,True,UCDP_ACTOR
939ea9d4747ff7d87d8259cd7b37a6aba2bcc924,National Liberation Army,national liberation army,UCDP_ACTOR,NameOrigFullEng,744,ELN,1,False,24,False,False,True,RAD;UCDP_ACTOR
0ba5f3ae959d8f05f015db4d535c73747e8a1c44,M-19,m-19,UCDP_ACTOR,NameData,745,M-19,1,True,4,True,False,True,UCDP_ACTOR
e50048b723766afbea1531077cbbc1a2abc292a7,M-19,m-19,UCDP_ACTOR,NameOrig,745,M-19,1,True,4,True,False,True,UCDP_ACTOR
e1503828329ae5f5b2131072fb0d797306127f11,Movimiento 19 de Abril,movimiento 19 de abril,UCDP_ACTOR,NameOrigFull,745,M-19,1,False,22,False,False,True,UCDP_ACTOR
cba90f74087177b63cf4380a4160ae6546020fec,19 April Movement,19 april movement,UCDP_ACTOR,NameOrigFullEng,745,M-19,1,False,17,False,False,True,UCDP_ACTOR
1d83656691acb21621fbb4b85ea3e9219bb6a3a4,EPL,epl,UCDP_ACTOR,NameData,746,EPL,1,True,3,True,False,True,RAD;UCDP_ACTOR
8ddb2456c79f9e7fc012366fcf2fbf080590e7ee,EPL,epl,UCDP_ACTOR,NameOrig,746,EPL,1,True,3,True,False,True,RAD;UCDP_ACTOR
1129ec92bf6082394446f0fff146ead6fa245fc6,Ejército popular de liberación,ejército popular de liberación,UCDP_ACTOR,NameOrigFull,746,EPL,1,False,30,False,False,True,UCDP_ACTOR
3c20d610b6b32155bf8e16e0e33f8b3bb870b38f,Peoples Liberation Army,peoples liberation army,UCDP_ACTOR,NameOrigFullEng,746,EPL,1,False,23,False,False,True,RAD;UCDP_ACTOR
a08f10b8a73ba5a1f6ecabe7c57563aa6389c35f,Military faction (constitutionalists),military faction (constitutionalists),UCDP_ACTOR,NameData,747,Military faction (constitutionalists),1,False,37,False,False,True,UCDP_ACTOR
42f15d948fd83664f652dd66ae9051bdb3ec4399,Military faction (constitutionalists),military faction (constitutionalists),UCDP_ACTOR,NameOrig,747,Military faction (constitutionalists),1,False,37,False,False,True,UCDP_ACTOR
2224d8d34d2d62a0b78ff347ee038c197024b207,Military faction (constitutionalists),military faction (constitutionalists),UCDP_ACTOR,NameOrigFullEng,747,Military faction (constitutionalists),1,False,37,False,False,True,UCDP_ACTOR
45076289e8f486fb76e3f676ee14e7d185f34bf3,ELN,eln,UCDP_ACTOR,NameData,748,ELN,1,True,3,True,False,True,RAD;UCDP_ACTOR
51818e914844b8f4766aa2615cf2ffaa338a49f6,ELN,eln,UCDP_ACTOR,NameOrig,748,ELN,1,True,3,True,False,True,RAD;UCDP_ACTOR
3c32dc5bad8ab5197d639f73bbd7c1981ff22bf9,Ejército de la liberación nacional,ejército de la liberación nacional,UCDP_ACTOR,NameOrigFull,748,ELN,1,False,34,False,False,True,UCDP_ACTOR
809f55e43b881d6426679e98ea8eaccf1c0502fc,National Liberation Army,national liberation army,UCDP_ACTOR,NameOrigFullEng,748,ELN,1,False,24,False,False,True,RAD;UCDP_ACTOR
1cf6f175d1e77d9480fcdb3f8bb9a393cdc0ec8c,MIR,mir,UCDP_ACTOR,NameData,749,MIR,1,True,3,True,False,True,UCDP_ACTOR
dd15e585bced70aa6e7f8f49358e911bf2b57b2b,MIR,mir,UCDP_ACTOR,NameOrig,749,MIR,1,True,3,True,False,True,UCDP_ACTOR
b660ef0c9134c15e058aa893b079c09b502dd873,Movimiento de la izquierda revolucionaria,movimiento de la izquierda revolucionaria,UCDP_ACTOR,NameOrigFull,749,MIR,1,False,41,False,False,True,UCDP_ACTOR
1d4a7ae7570df8ba8c6e795d4c5a062538abbe9f,Movement of the Revolutionary Left,movement of the revolutionary left,UCDP_ACTOR,NameOrigFullEng,749,MIR,1,False,34,False,False,True,UCDP_ACTOR
b7393b71c339b0c62df6f822377a48fa0ecd55c0,Sendero Luminoso,sendero luminoso,UCDP_ACTOR,NameData,750,Sendero Luminoso,1,False,16,False,False,True,RAD;UCDP_ACTOR
8a7d39c4c0bbfbb0a4c7d4bd5f67972dcdfcfef1,Sendero Luminoso,sendero luminoso,UCDP_ACTOR,NameOrig,750,Sendero Luminoso,1,False,16,False,False,True,RAD;UCDP_ACTOR
043f5fb291f01404968d781a54bd0e1b4576b2c1,Sendero Luminoso,sendero luminoso,UCDP_ACTOR,NameOrigFull,750,Sendero Luminoso,1,False,16,False,False,True,RAD;UCDP_ACTOR
fd970cda2840db3f85105e48c41352b725ca1bba,Shining Path,shining path,UCDP_ACTOR,NameOrigFullEng,750,Sendero Luminoso,1,False,12,False,False,True,UCDP_ACTOR
f56b8462075acfb524de545cd9637caa18271215,MRTA,mrta,UCDP_ACTOR,NameData,751,MRTA,1,True,4,True,False,True,RAD;UCDP_ACTOR
c67e3798edf7db6e37fbc8e8c637158c1ca8845c,MRTA,mrta,UCDP_ACTOR,NameOrig,751,MRTA,1,True,4,True,False,True,RAD;UCDP_ACTOR
a631f361183d42c93f724d9a1636c06eb3db5c2d,Movimiento revolucionario Tupac Amaru,movimiento revolucionario tupac amaru,UCDP_ACTOR,NameOrigFull,751,MRTA,1,False,37,False,False,True,UCDP_ACTOR
d4bca3d4f7fa45f56d1069b33aa226a15cef2cea,Tupac Amaru Revolutionary Movement,tupac amaru revolutionary movement,UCDP_ACTOR,NameOrigFullEng,751,MRTA,1,False,34,False,False,True,UCDP_ACTOR
c11a984c45df0304379a124ddeccf534e512a882,Military faction (forces of Benjamin Mejia),military faction (forces of benjamin mejia),UCDP_ACTOR,NameData,752,Military faction (forces of Benjamin Mejia),1,False,43,False,False,True,UCDP_ACTOR
42ce33ed2b5d5aa0f7aec7786c9eefcb98c6cd5c,Military faction (forces of Benjamin Mejia),military faction (forces of benjamin mejia),UCDP_ACTOR,NameOrig,752,Military faction (forces of Benjamin Mejia),1,False,43,False,False,True,UCDP_ACTOR
49dcea246732f178446bc38b88ff7cc6a69666b1,Military faction (forces of Benjamin Mejia),military faction (forces of benjamin mejia),UCDP_ACTOR,NameOrigFullEng,752,Military faction (forces of Benjamin Mejia),1,False,43,False,False,True,UCDP_ACTOR
2a975cee3e1fa84c66b1d58766c25ac1613b46d6,ERP,erp,UCDP_ACTOR,NameData,753,ERP,1,True,3,True,False,True,UCDP_ACTOR
cee975fa17ca9773c7e18195c9e077f49d011256,ERP,erp,UCDP_ACTOR,NameOrig,753,ERP,1,True,3,True,False,True,UCDP_ACTOR
a64937c28099a9316569cc56074bec7e3c939770,Ejército revolucionario del pueblo,ejército revolucionario del pueblo,UCDP_ACTOR,NameOrigFull,753,ERP,1,False,34,False,False,True,UCDP_ACTOR
fb5a3e21f45a8e36c9e2c47e39e0479cc0a05f99,Peoples Revolutionary Army,peoples revolutionary army,UCDP_ACTOR,NameOrigFullEng,753,ERP,1,False,26,False,False,True,UCDP_ACTOR
c7e5efbeb9805ca558fa4fd532240aa107a02ea8,FMLN,fmln,UCDP_ACTOR,NameAlliance,753,ERP,1,True,4,True,False,True,UCDP_ACTOR
5ebf7efc86c4b87e09756c85be9fc6889d8d73b3,FPL,fpl,UCDP_ACTOR,NameData,754,FPL,1,True,3,True,False,True,UCDP_ACTOR
eddf7795f6235b9bbef1417218e706280526c40e,FPL,fpl,UCDP_ACTOR,NameOrig,754,FPL,1,True,3,True,False,True,UCDP_ACTOR
38160daeb2e693eac4d153c93758b8103aaf98d6,Fuerzas populares de liberación farabundo Marti,fuerzas populares de liberación farabundo marti,UCDP_ACTOR,NameOrigFull,754,FPL,1,False,47,False,False,True,UCDP_ACTOR
334695a8cb08cbae2787cacb85d51ecefae2fbcc,Farabundo Marti Popular Liberation Forces,farabundo marti popular liberation forces,UCDP_ACTOR,NameOrigFullEng,754,FPL,1,False,41,False,False,True,UCDP_ACTOR
4d7346d40a191a2aaed10c5914bac5344051328a,FMLN,fmln,UCDP_ACTOR,NameAlliance,754,FPL,1,True,4,True,False,True,UCDP_ACTOR
40edd0b1480eedc0e077e7a6d9a6d200f2181ff7,FMLN,fmln,UCDP_ACTOR,NameData,755,FMLN,1,True,4,True,False,True,UCDP_ACTOR
88cdc5550068bdca02bc02ad3619e64a25c21c63,DRU,dru,UCDP_ACTOR,NameOrig,755,FMLN,1,True,3,True,False,True,UCDP_ACTOR
fe19310e216f1d5e8012307f7d9cd02ed9c1c48b,Direción Revolucionaria Unificada,direción revolucionaria unificada,UCDP_ACTOR,NameOrigFull,755,FMLN,1,False,33,False,False,True,UCDP_ACTOR
d055498eb84f8495e77b4fed2c2304c32d7d53af,Unified Revolutionary Directorate,unified revolutionary directorate,UCDP_ACTOR,NameOrigFullEng,755,FMLN,1,False,33,False,False,True,UCDP_ACTOR
cd8a33d1b095ab06ec3ed999906ebdff62e20ae8,FMLN,fmln,UCDP_ACTOR,NewName,755,FMLN,1,True,4,True,False,True,UCDP_ACTOR
cbff56547de3e6dc0d3025684f6a0e1225f607ff,Frente farabundo Marti para la liberación nacional,frente farabundo marti para la liberación nacional,UCDP_ACTOR,NewNameFullMotherTongue,755,FMLN,1,False,50,False,False,True,UCDP_ACTOR
0a92807cd46d63c0e703787b8997c038faa18edf,Farabundo Marti Front for National Liberation,farabundo marti front for national liberation,UCDP_ACTOR,NewNameFullEng,755,FMLN,1,False,45,False,False,True,UCDP_ACTOR
3938f47696d0a208fd0a3b86a85737121751cbaa,MLN,mln,UCDP_ACTOR,NameData,756,MLN/Tupamaros,1,True,3,True,False,True,UCDP_ACTOR
1242405544bb0e226d74a6631cf652cdc2a423e0,Tupamaros,tupamaros,UCDP_ACTOR,NameData,756,MLN/Tupamaros,1,True,9,False,False,True,UCDP_ACTOR
218a941d5ccd642b987834b08cc967eb7857d532,MLN,mln,UCDP_ACTOR,NameOrig,756,MLN/Tupamaros,1,True,3,True,False,True,UCDP_ACTOR
e3bda8880e4b3eb5c00315246b5fc4a855711861,Tupamaros,tupamaros,UCDP_ACTOR,NameOrig,756,MLN/Tupamaros,1,True,9,False,False,True,UCDP_ACTOR
4405bfcc59794d222af3c2922f88d233175a3313,Movimiento de liberación nacional,movimiento de liberación nacional,UCDP_ACTOR,NameOrigFull,756,MLN/Tupamaros,1,False,33,False,False,True,UCDP_ACTOR
a9742d4563ff0eba7c921a68209191925f704b19,Tupamaros,tupamaros,UCDP_ACTOR,NameOrigFull,756,MLN/Tupamaros,1,True,9,False,False,True,UCDP_ACTOR
b6194876f4af8042d6fe9da5d3303f5954cd6ffe,Movement of National Liberation,movement of national liberation,UCDP_ACTOR,NameOrigFullEng,756,MLN/Tupamaros,1,False,31,False,False,True,UCDP_ACTOR
4ae0326a7579708ef7227829bf4db0889eede701,Tupamaros,tupamaros,UCDP_ACTOR,NameOrigFullEng,756,MLN/Tupamaros,1,True,9,False,False,True,UCDP_ACTOR
f7cfd806475109c4a8e51c6b78e054aac5495f70,Military faction (forces of Augusto Pinochet,military faction (forces of augusto pinochet,UCDP_ACTOR,NameData,757,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",1,False,44,False,False,True,UCDP_ACTOR
c02ba11a25175325dbb39abeeb7420ce5dce3458,Toribio Merino and Leigh Guzman),toribio merino and leigh guzman),UCDP_ACTOR,NameData,757,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",1,False,32,False,False,True,UCDP_ACTOR
96bcf18598c4ee8ec2e1c6262390229ba01a4f6b,Military faction (forces of Augusto Pinochet,military faction (forces of augusto pinochet,UCDP_ACTOR,NameOrig,757,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",1,False,44,False,False,True,UCDP_ACTOR
a79a9115b80044adcb238db256e26f6b9f4c7b5b,Toribio Merino and Leigh Guzman),toribio merino and leigh guzman),UCDP_ACTOR,NameOrig,757,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",1,False,32,False,False,True,UCDP_ACTOR
05254132ca93c2606e6e300b4bbccb1d6425321f,Military faction (forces of Augusto Pinochet,military faction (forces of augusto pinochet,UCDP_ACTOR,NameOrigFullEng,757,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",1,False,44,False,False,True,UCDP_ACTOR
9f1d37f3884817e2beef73b11cde0ce9e5bf29f5,Toribio Merino and Leigh Guzman),toribio merino and leigh guzman),UCDP_ACTOR,NameOrigFullEng,757,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",1,False,32,False,False,True,UCDP_ACTOR
42cb7ac248990ba1ce8cf34856e9e711c759d342,FSLN,fsln,UCDP_ACTOR,NameData,758,FSLN,1,True,4,True,False,True,UCDP_ACTOR
b17391cfbe24406edf8e5b5684051643e9cf2ab7,FSLN,fsln,UCDP_ACTOR,NameOrig,758,FSLN,1,True,4,True,False,True,UCDP_ACTOR
8fe3e188cc7c3cae51dedfd97c50b992336f1d7c,Frente Sandinista de liberación nacional,frente sandinista de liberación nacional,UCDP_ACTOR,NameOrigFull,758,FSLN,1,False,40,False,False,True,UCDP_ACTOR
