variable,sigma_prior,draw,gamma,beta0,beta1,latent_mean,latent_concentration,sigma_y
physical_violence,gamma_2_2,2024,0.6052675741060833,0.1331834118781035,0.841271787754717,0.46558592033924523,3.7652850712436186,0.8884297923438643
physical_violence,gamma_2_2,2025,0.5822956575506021,0.1429891552809654,0.859609833780414,0.47640883011032803,3.7492292212182656,0.8714666498439356
physical_violence,gamma_2_2,2026,0.3646736523628355,0.14179187505978616,0.8329913129901791,0.45386753560356147,3.9818412837174786,0.9100805203072494
physical_violence,gamma_2_2,2027,0.9459490574422342,0.09890133410841664,0.9082905772780944,0.4624446574692204,5.110001141040251,0.9495087767529808
physical_violence,gamma_2_2,2028,0.7693748559832676,0.13456216055169376,0.8831212566171833,0.4463714371343251,4.434895850701272,0.9163966613671078
physical_violence,gamma_2_2,2029,0.8561696161831235,0.16380848874175102,0.8667318555054369,0.4205862391203492,4.322848016773618,0.8900487724757673
physical_violence,gamma_2_2,2030,0.9054578271631868,0.1520485443300216,0.9132650581083841,0.4323821988354343,4.345779575634548,0.8760779865964882
physical_violence,gamma_2_2,2031,0.7091559816317795,0.15198755107367065,0.8949790294036434,0.44657984428849956,4.218689874101755,0.9756326268147095
physical_violence,gamma_2_2,2032,1.119228003947424,0.16881907434682258,0.9020344168848672,0.41978640841772136,4.2958260812533595,0.8471403897806652
physical_violence,gamma_2_2,2033,0.9183385602616004,0.16256229026550234,0.8963452591735465,0.4067212762142389,3.9999524216584654,0.8490630622341113
physical_violence,gamma_2_2,2034,0.8522168725742421,0.1754521698271659,0.8064777641225908,0.47454508110545546,2.71657704310065,0.9674787222666835
physical_violence,gamma_2_2,2035,0.8111554773523932,0.1433554838073615,0.8747583682843767,0.44875327800863124,4.248713070247985,0.8529746306348456
physical_violence,gamma_2_2,2036,0.7808810541597436,0.16498730813306042,0.8806230999088471,0.4527389499273239,3.6174671522227024,0.9700727681025153
physical_violence,gamma_2_2,2037,0.3748034232174237,0.14632233013958204,0.8665747571614231,0.42226908276350544,3.698794522425213,0.9647089749095935
physical_violence,gamma_2_2,2038,1.1591033918168394,0.16267514278255085,0.8449789199387993,0.4785299284344753,3.5051714201989768,0.8696784178850597
physical_violence,gamma_2_2,2039,0.39200637050604636,0.11356952920302943,0.8965388842857335,0.43591113263577835,5.091073226580383,0.964932947302776
physical_violence,gamma_2_2,2040,1.1820587628068837,0.15743776323949982,0.8408012465874447,0.48700763955471826,3.945463554124433,0.8685784625855422
physical_violence,gamma_2_2,2041,0.8843701372784633,0.15239019483914726,0.8853688132054192,0.4332160936952317,3.8443511452603527,0.9940966823834219
physical_violence,gamma_2_2,2042,0.91168833315875,0.1638894863359277,0.8442803076594309,0.44847540218941817,3.9831691003693583,0.8414542306049319
physical_violence,gamma_2_2,2043,0.8250788226272316,0.17331041336596054,0.8344888951477893,0.4497463464234564,3.706937104077853,1.0296783554469335
physical_violence,gamma_2_2,2044,0.43473453016151403,0.13239897094843459,0.8220154101707233,0.4726892647253157,3.0580764797641686,0.9083534461744084
physical_violence,gamma_2_2,2045,0.44554880800074326,0.1574026934335862,0.8247189751632807,0.48937969672358955,3.816659694815445,0.8813772665511892
physical_violence,gamma_2_2,2046,1.5394685017949739,0.1498969833365395,0.8516173985895708,0.4665770478234974,4.739167471065921,0.9449409109894861
physical_violence,gamma_2_2,2047,1.5308319074459544,0.15695598738732144,0.8575176972695598,0.4632146929596211,4.523940994497909,0.9386937153067567
physical_violence,gamma_2_2,2048,1.177778925550978,0.16531464565745765,0.8708638960428512,0.44096477651048727,3.0491103252940395,0.9808652246461446
physical_violence,gamma_2_2,2049,0.6405626515027103,0.16452404800487172,0.8757395515180056,0.4331807225778683,3.1433203724489838,0.8931240778148761
physical_violence,gamma_2_2,2050,0.8297845648888501,0.17313636843302707,0.8636714864900782,0.4279901668506583,3.2751345706419825,0.9025153956185239
physical_violence,gamma_2_2,2051,1.2827048726731631,0.20531771401324048,0.8471137670873018,0.4092305714916925,2.840350603639096,0.9021126380527632
physical_violence,gamma_2_2,2052,1.2058088608687751,0.19688644149375462,0.8349530094800808,0.423527433106476,2.939180471883378,0.9281862178863864
physical_violence,gamma_2_2,2053,0.6681236200185817,0.16009889153051074,0.863204309722663,0.4314279162669233,4.346128864700389,0.8548046431686805
physical_violence,gamma_2_2,2054,1.0191278854903218,0.15134546422759743,0.8615223356912745,0.4507724796375854,3.9221367614882943,0.8449207257277608
physical_violence,gamma_2_2,2055,0.47563538178780035,0.1318827443429517,0.8580311927408608,0.4674373983433466,4.25685643362843,0.9450375385299524
physical_violence,gamma_2_2,2056,0.9972679589878425,0.16937086916117228,0.8546288590628104,0.4252661100639238,3.4939818972254173,0.8769461347742804
physical_violence,gamma_2_2,2057,0.9205675652905831,0.13800324733595365,0.8735397489548158,0.4402630987700477,4.583415655664468,0.965062960699096
physical_violence,gamma_2_2,2058,0.9949013561150039,0.18160039231429642,0.7968158729840275,0.462027090692764,2.455890100813531,0.8608704818251656
physical_violence,gamma_2_2,2059,1.095990077671433,0.1653546166026533,0.8434632525685988,0.4650923942561143,3.8932656167173056,0.9875977698523017
physical_violence,gamma_2_2,2060,1.1215347048704347,0.1666719153742652,0.842388023003377,0.46561361912324484,3.9298118220354663,0.9893242986654418
physical_violence,gamma_2_2,2061,0.5099267802166967,0.15132529221644037,0.8446634548058165,0.4690224980395398,3.279369221662325,0.9547719941341569
physical_violence,gamma_2_2,2062,0.7280601910677397,0.1677885069836364,0.8303648516526118,0.45541687134322106,2.6889923153600073,0.8948471860703847
physical_violence,gamma_2_2,2063,0.7267621516713018,0.17471792664398675,0.8728623767303977,0.406501356014767,2.992701162478011,0.8586956371723439
physical_violence,gamma_2_2,2064,1.1872303130764255,0.15273876250714913,0.8811441581198101,0.4180700444103301,4.3789140075529085,0.8889494802363012
physical_violence,gamma_2_2,2065,0.4075022355546706,0.18315579560077871,0.8109514052668675,0.4869173750955192,2.4478112620618444,0.987397586750957
physical_violence,gamma_2_2,2066,1.2427371378063075,0.15055214505027,0.8571449336226405,0.43603499146288754,4.225218073008355,0.8482012817543747
physical_violence,gamma_2_2,2067,0.7556915366695613,0.16618315348242305,0.8788801538537416,0.4328603571264618,3.2611573545540713,0.9749283417848839
physical_violence,gamma_2_2,2068,1.2731848234669467,0.15822114447254207,0.8614817928034519,0.4550231532354285,3.82814145155411,0.9043194758944753
physical_violence,gamma_2_2,2069,0.2222911115871104,0.11934703447372703,0.8387743802672687,0.4818899658669637,4.637424093865208,0.9484327077898482
physical_violence,gamma_2_2,2070,0.4118258214032129,0.10849771668876229,0.8945991970865046,0.48116066870002544,5.491669313063801,0.9532505837479207
physical_violence,gamma_2_2,2071,1.2874618538631752,0.14466370005129436,0.882529244567003,0.46456286429011856,4.393112135255063,0.8876226722828969
physical_violence,gamma_2_2,2072,0.8420153415543259,0.13330396686228885,0.8726054814733822,0.44785950072875197,4.650888196083361,0.9380705216397267
physical_violence,gamma_2_2,2073,0.5688422496065944,0.17349649178679133,0.837381849861242,0.43244848877797276,3.3060026769031228,0.8690988977827083
physical_violence,gamma_2_2,2074,0.6482737767500528,0.17594758053050136,0.843326720378419,0.4462486477699758,3.226934616160103,0.8718800484740581
physical_violence,gamma_2_2,2075,0.654897873739369,0.17716604575323716,0.8349702917815413,0.42958164261619264,3.357933043077338,0.8743314228205742
physical_violence,gamma_2_2,2076,0.798811521656057,0.17936256825861907,0.8401451826515864,0.4644860109215393,2.9208935621797023,0.9608752338742014
physical_violence,gamma_2_2,2077,0.7477302966857807,0.15834802320028468,0.8595078246728043,0.4442731936512148,4.165726425458445,0.8900061322268611
physical_violence,gamma_2_2,2078,0.8002452875697817,0.17237518423210535,0.8221712375006834,0.46839976048853094,3.0771971183347686,0.9269437653061604
physical_violence,gamma_2_2,2079,0.5106749485139463,0.17340644215373882,0.8241058159285376,0.4566883645295877,3.0936306226737997,0.8920983917256475
physical_violence,gamma_2_2,2080,0.4420282296938412,0.17779309295070858,0.8334864357396842,0.4626693127069783,3.346951756930233,0.8900513624108874
physical_violence,gamma_2_2,2081,0.9507543127318826,0.08419540815658576,0.8727930528569301,0.4836659946752123,5.812602620280318,0.9476344010987482
physical_violence,gamma_2_2,2082,0.7954085739928681,0.12723650236300083,0.8107872002386742,0.5180380544276507,3.675522900734985,0.914110673852076
physical_violence,gamma_2_2,2083,0.5518356696882604,0.16269467232595514,0.8343708423632784,0.4432959091434594,3.260833203254718,0.9712282231169095
physical_violence,gamma_2_2,2084,0.6252105881949227,0.17045149328783404,0.7987558091710284,0.48215228040763763,2.4119382917976604,0.8935612247001123
physical_violence,gamma_2_2,2085,0.5600009794116397,0.13670139220226638,0.9000487070384827,0.42045286196938614,4.626233832687397,0.909772270705182
physical_violence,gamma_2_2,2086,0.8496019375900923,0.14888608372641474,0.9016409272463304,0.40673049276585127,4.362224019108466,0.8965129158885558
physical_violence,gamma_2_2,2087,1.4180430670666981,0.14622675130012988,0.8718695376027371,0.43987869487240766,4.275023183436338,0.9468409873322134
physical_violence,gamma_2_2,2088,0.0981784805190989,0.13387582131489262,0.8948996035494018,0.43125603876175717,4.692274199660814,0.9290344605079905
physical_violence,gamma_2_2,2089,1.3717321598848318,0.18367403101003815,0.8228091738577429,0.45910801944454926,2.6786964447769916,0.9014962838402691
physical_violence,gamma_2_2,2090,0.5183258612483003,0.12875529692021434,0.8448415664964591,0.4764350534065964,4.098369443909489,0.9144881942800898
physical_violence,gamma_2_2,2091,0.7829048109285179,0.17290253989724277,0.8433270665086479,0.4428531575206938,3.7568356626960946,0.8872642991321826
physical_violence,gamma_2_2,2092,0.675924726816995,0.15704581476106794,0.830238634806077,0.4708038406076452,3.1370858503608297,0.9712146869834594
physical_violence,gamma_2_2,2093,1.154506889444522,0.16670856958350352,0.862692029443055,0.4241325501010798,3.9894201006116714,0.8823724825950312
physical_violence,gamma_2_2,2094,0.47515231935390434,0.18828940954835724,0.7846471705309305,0.4964473912559468,2.32181840045521,0.9023680368585095
physical_violence,gamma_2_2,2095,1.1379753193308602,0.11896044268648277,0.8767074848165828,0.4553283954739572,4.830415841174805,0.923975909033405
physical_violence,gamma_2_2,2096,0.6996116182864268,0.13425775456652086,0.824963527220614,0.505028018581878,3.829019937666203,0.8757486274398961
physical_violence,gamma_2_2,2097,1.1055604731060256,0.15214405834848413,0.8384638069316902,0.4692297930239268,3.2416644722948926,0.8913028790170027
physical_violence,gamma_2_2,2098,0.9314535937310476,0.16089047845550247,0.8227370765260678,0.4767631344836264,3.455528212373491,0.8686724788991805
physical_violence,gamma_2_2,2099,1.0329258409251556,0.12027684790247782,0.8901762993305707,0.474453922053892,4.566452701070364,0.8986368923960135
physical_violence,gamma_2_2,2100,1.0402424297368473,0.1455225323410921,0.8081815114515004,0.4738114063369056,3.8091565667735043,0.9127845013077318
physical_violence,gamma_2_2,2101,0.34867340569510796,0.11200065458347504,0.8692556306018112,0.4764434793758939,5.4379345733344495,0.9110354599304876
physical_violence,gamma_2_2,2102,1.2672116568428635,0.16491851082416417,0.8737553995331921,0.4414968721085637,4.71152462936037,0.8997215462917502
physical_violence,gamma_2_2,2103,0.5202468020478691,0.1977044225875134,0.7844512265507991,0.4829998525912107,2.39527807470157,0.8782061752572472
physical_violence,gamma_2_2,2104,1.0707695602861775,0.12484758714416098,0.9284480938114319,0.40479066432478994,5.299035459382956,0.9332203090879546
physical_violence,gamma_2_2,2105,0.790248447190758,0.14503252835609182,0.9079911382869372,0.4430723819053912,4.549198096654744,0.9385584469965519
physical_violence,gamma_2_2,2106,0.2150343924736432,0.13658557598362664,0.8929077173585537,0.4266308329335457,4.848596809359516,0.922871351399643
physical_violence,gamma_2_2,2107,0.4003563424439706,0.12669780714768958,0.816990053457602,0.5126944979028235,3.6901682202801838,0.9361210158055266
physical_violence,gamma_2_2,2108,0.7741117362173071,0.17250957319571822,0.851218588709196,0.45226784668816883,3.363996547152893,0.9306282306175502
physical_violence,gamma_2_2,2109,0.8508359597983123,0.14645740590122525,0.8515042298718236,0.4722453531447709,3.681632220812008,0.9362004720330172
physical_violence,gamma_2_2,2110,0.9193058763248719,0.1417261132858506,0.8234744564520129,0.47751726398694677,3.679686296816386,0.9336121019042175
physical_violence,gamma_2_2,2111,1.1154850687580489,0.168097871218013,0.8062797071871668,0.47401626874708264,3.112169684221386,0.9079056611629753
physical_violence,gamma_2_2,2112,0.8026193631215245,0.15495066826395468,0.8151476421245935,0.46649137228842485,3.1901413321963563,0.9218880135591374
physical_violence,gamma_2_2,2113,1.1216278748276276,0.13168902035736418,0.810840273199194,0.49335086390910127,3.401159510807728,0.8970317864293449
physical_violence,gamma_2_2,2114,0.2217367199816683,0.17402748031110982,0.9072815979144503,0.4002142766979721,4.192434289329574,0.919905651450368
physical_violence,gamma_2_2,2115,1.3503527466258864,0.13711954061043188,0.8473657759935149,0.4556144742988269,4.427586590155602,0.8942608344091906
physical_violence,gamma_2_2,2116,0.4233861722420266,0.13457038139038432,0.8250838715523536,0.5024646873831389,4.164394952190749,0.9206297677446866
physical_violence,gamma_2_2,2117,0.7466633214286881,0.13226933925430856,0.8384161595200926,0.47486482877303177,3.476334255948064,0.9721344666965805
physical_violence,gamma_2_2,2118,0.5425918431889839,0.15305257626963867,0.8201629040386939,0.46347069992333856,3.7943009574457744,0.8673945170141613
physical_violence,gamma_2_2,2119,1.1217504268403138,0.14153874310294634,0.8727369479911326,0.46594771864331874,4.012500891130635,0.8768921769149445
physical_violence,gamma_2_2,2120,0.4996884158368175,0.10985715563702472,0.8772877128958906,0.4689483613257913,3.978474025948595,0.9157751118773572
physical_violence,gamma_2_2,2121,1.0043330176484149,0.12665679360005522,0.8729176897968108,0.4705123895139657,5.173723912345946,0.8640790963003582
physical_violence,gamma_2_2,2122,0.21490408624627985,0.19312542656983603,0.7967192949035065,0.4624367817853828,2.6186013546863744,0.9817072359320611
physical_violence,gamma_2_2,2123,1.3093618028274392,0.12535526752214549,0.8854858561000254,0.4496571453453241,4.658771595889797,0.8408985772655366
physical_violence,gamma_2_2,2124,0.8353069553082058,0.1472985073870465,0.8272451814030255,0.4978763384446979,3.7824769846957405,0.945419174047192
physical_violence,gamma_2_2,2125,0.5621132827095893,0.15956329340597533,0.8308171525848655,0.4680842019438534,3.1483659722605633,0.9382834176146656
physical_violence,gamma_2_2,2126,1.0635023480432482,0.14176698765499068,0.8323944710832287,0.4700650176063787,3.5254699207825295,0.9263859398057573
physical_violence,gamma_2_2,2127,0.8115385170967322,0.14546438972705744,0.8631205289389915,0.45180830231170666,4.1651605436383115,0.932110335407019
physical_violence,gamma_2_2,2128,0.6966734488257583,0.16265483293896718,0.8271824768401285,0.4555005206296307,3.4451556241599173,0.9135077671452292
physical_violence,gamma_2_2,2129,1.3852221701176113,0.15165167283955194,0.8061086617456937,0.48582659222546165,3.3494433118358433,0.8885192864285011
physical_violence,gamma_2_2,2130,1.1479713324744827,0.1358618588408058,0.8287552807773182,0.4961259506506504,3.2488758142662406,0.9735206625466648
physical_violence,gamma_2_2,2131,0.7777446589000383,0.15775741807290153,0.9005435566439374,0.41992896296523147,3.7598286901345626,0.8596299370902015
physical_violence,gamma_2_2,2132,0.604060296553301,0.15415272475140004,0.8816149912687395,0.41488060906547614,4.734398215639337,0.8664731005894892
physical_violence,gamma_2_2,2133,0.8742186484592784,0.1381143171462428,0.8432981129939664,0.44062509444496534,3.5495018364798803,0.9330789511248601
physical_violence,gamma_2_2,2134,0.4367530983015485,0.1461532534348651,0.8942360563600371,0.40183250405500387,4.239203855692685,0.8815869012314073
physical_violence,gamma_2_2,2135,1.0935785319432347,0.17113819555218962,0.9175647123263203,0.41989003673762443,4.311091319010598,0.9195328265036764
physical_violence,gamma_2_2,2136,0.5872517761180429,0.1646258310112698,0.8886443528723249,0.4364369438327863,3.8097538491685676,0.8998633556529929
physical_violence,gamma_2_2,2137,0.9455996017054622,0.16807927611523074,0.8177488138440913,0.4656485267484126,2.9678987817178983,0.9294942837088402
physical_violence,gamma_2_2,2138,0.6134521846422843,0.15362012889156862,0.8677284373137077,0.44751973549151786,3.910328771225382,0.9026986042067433
physical_violence,gamma_2_2,2139,0.5509725070112904,0.18095981302837813,0.8768912335632487,0.4349953491967015,3.9454940657110384,0.9178424755409369
physical_violence,gamma_2_2,2140,1.1029246385279665,0.14412186240407474,0.8719146421756352,0.4738872415110579,4.467281589766719,0.8529049400029214
physical_violence,gamma_2_2,2141,1.322880999653037,0.1448850656536392,0.8485049007035269,0.43248576136943256,3.907127510951069,0.9533016678611717
physical_violence,gamma_2_2,2142,0.25862385812348776,0.1583613822490008,0.9064998695664319,0.38657389124160113,4.491962583639907,0.9096967082986068
physical_violence,gamma_2_2,2143,0.14181128945264881,0.16493018316677494,0.9022385760706126,0.39440372188956774,4.5742812012850855,0.9107826205874859
physical_violence,gamma_2_2,2144,0.13418067091145572,0.18966427346913417,0.8866605344366031,0.40900786774051945,3.253706907807087,0.8922915555638896
physical_violence,gamma_2_2,2145,0.6868749302708671,0.15650061994733686,0.8385556808413442,0.44274236403358763,3.8828846900779377,0.9271331867814121
physical_violence,gamma_2_2,2146,0.3377827457021509,0.15043639546372123,0.9128809703166733,0.4376809867457924,4.255463843569298,0.9303490209115687
physical_violence,gamma_2_2,2147,0.7639147963009847,0.14327866326833344,0.8715390116420799,0.43815410078019135,4.555223676792526,0.9034040628745963
physical_violence,gamma_2_2,2148,1.0098045006856433,0.1155707334906388,0.8935530311321006,0.47272520736749957,4.625551261939545,0.8737256008135986
physical_violence,gamma_2_2,2149,0.7394143423413231,0.20359587195730697,0.8123932246069002,0.45263817575164067,2.2549179061179565,0.9443573174686123
physical_violence,gamma_2_2,2150,0.45292324317350696,0.1891331320846511,0.7894751505734132,0.4633042719986442,2.4053856940523763,0.9089351094926662
physical_violence,gamma_2_2,2151,1.3131317202368953,0.1800984467143728,0.8877916386634048,0.3933995125008261,3.8031724426532025,0.8824856740707118
physical_violence,gamma_2_2,2152,1.0188558443783604,0.15693244539616982,0.8826596557031172,0.4360029733490131,3.9922868003990404,0.918458935431295
physical_violence,gamma_2_2,2153,0.762358891015576,0.1771564193674686,0.8107395382923761,0.470121782902163,2.7517863185067877,0.8947191728672846
physical_violence,gamma_2_2,2154,1.0181159177459054,0.13457584391507993,0.8900135073178649,0.4493708398803348,4.500965095832497,0.9061220253609661
physical_violence,gamma_2_2,2155,0.9678338464411977,0.18800922656596683,0.8337655514382116,0.455434792571931,2.832516473947277,0.9018115785649
physical_violence,gamma_2_2,2156,0.9693937669306009,0.1455884877468821,0.8419815856145744,0.4823050913063065,3.38188048003499,0.9002917717825311
physical_violence,gamma_2_2,2157,0.6863141036445916,0.14652959401238136,0.8571781978534468,0.47492161034083563,3.32502667371301,0.9103352366118453
physical_violence,gamma_2_2,2158,1.1641277040478504,0.17262397210889607,0.8585710576639903,0.42191942407312244,3.1949118688346765,0.8896747866487394
physical_violence,gamma_2_2,2159,0.19637323343381463,0.162457065940247,0.8838738297590855,0.40535177290737934,4.69984015279859,0.9219940339689028
physical_violence,gamma_2_2,2160,1.1688939957495474,0.12402249275896747,0.8938124252460278,0.4426111019898181,4.022957726267057,0.917727890138502
physical_violence,gamma_2_2,2161,0.7636222104641562,0.16225682894243676,0.8116000850780212,0.46624093004162476,2.7210375927107897,0.9063045504893452
physical_violence,gamma_2_2,2162,0.3511811904447019,0.13914339810070386,0.8919451600069116,0.4193328946032938,4.299885828152252,0.8924717454279132
physical_violence,gamma_2_2,2163,1.195097188393501,0.16135991702166103,0.9120300154316584,0.4284039311393881,4.460313790717193,0.9564515342766002
physical_violence,gamma_2_2,2164,0.5194740133555661,0.13975781261795397,0.8200658816523784,0.48101051736139555,3.379034738333244,0.8618980360642533
physical_violence,gamma_2_2,2165,0.6143641198077149,0.1364436257589061,0.8146196661577352,0.4789625556923741,3.5053972225393797,0.8615020718978879
physical_violence,gamma_2_2,2166,0.5517634764163764,0.14951397700609684,0.8283250390510694,0.4862338056550029,3.1711222103673293,0.8620902545619477
physical_violence,gamma_2_2,2167,0.5215416658147218,0.15403599045380642,0.7979501244872161,0.49601702854316926,3.0119555379767666,0.9533887315551746
physical_violence,gamma_2_2,2168,0.7756935822686375,0.17236608512101992,0.8278244575268585,0.4384824757020438,2.962749304631367,0.9307773592925639
physical_violence,gamma_2_2,2169,0.5357139170133691,0.19709247976346367,0.8807697015681397,0.3956464611350832,3.48092390462108,0.9566984635883546
physical_violence,gamma_2_2,2170,1.118777356136027,0.11824478539632764,0.9354145372580285,0.4257805170126682,5.295787554903756,0.8708681249485701
physical_violence,gamma_2_2,2171,0.8206505813968975,0.17982688711737263,0.8511546826682483,0.4124601731193505,3.2776281553142548,0.8956817643066494
physical_violence,gamma_2_2,2172,0.6334965981971113,0.14840802965148653,0.8299623165872436,0.4630609568414736,3.585574565557857,0.8642794477879506
physical_violence,gamma_2_2,2173,0.995284461220544,0.15498171997565727,0.8470152143441432,0.4666899482002479,3.2839448648073315,0.8271591304863561
physical_violence,gamma_2_2,2174,0.85447820371422,0.14260119490153872,0.8941436620020522,0.4359306137972261,5.0576924664265634,0.9207792954830866
physical_violence,gamma_2_2,2175,0.7980471747260323,0.13476490378749073,0.9032832541137341,0.42130407075863097,5.460034897176429,0.9283020779626487
physical_violence,gamma_2_2,2176,0.8299649533745609,0.11840960740812763,0.9124563187367534,0.45882786031017303,5.405563486433515,0.9283882336969359
physical_violence,gamma_2_2,2177,0.8989435785702142,0.16843739604450728,0.8720725852157682,0.41295068672192126,4.021181598535838,0.90734887626939
physical_violence,gamma_2_2,2178,0.6250848847087497,0.1486306444445467,0.802451241638453,0.5172765298165326,2.916172784441303,0.9318639296398457
physical_violence,gamma_2_2,2179,0.5519358090591188,0.1759881452310572,0.8464140366938456,0.4339140290555379,3.0835564752188303,0.9010239188674244
physical_violence,gamma_2_2,2180,0.7481841998935502,0.1414537263088323,0.8308736299803989,0.47620444021862496,4.003335090762519,0.892608685320804
physical_violence,gamma_2_2,2181,0.8933761142775368,0.1679707511547066,0.8423917001198792,0.46465370851649773,3.607862017070915,0.918834940400815
physical_violence,gamma_2_2,2182,1.375996152505417,0.147658137223327,0.8378237571876525,0.46121346096390026,3.3252426771755434,0.8695947023868844
physical_violence,gamma_2_2,2183,0.383700778663246,0.14660337024814032,0.8985248101047113,0.44430226357216795,4.402958811470793,0.9606070940389639
physical_violence,gamma_2_2,2184,0.6490321912729413,0.1318842754974432,0.8964026606428868,0.4326623418686506,4.503781525157478,0.9405539042523984
physical_violence,gamma_2_2,2185,0.80344166586762,0.13588693219608328,0.827431567066122,0.4710782219738716,4.077728778253591,0.8671406843444638
physical_violence,gamma_2_2,2186,0.6650049437182707,0.15397971497827298,0.8690270806592564,0.44145497191672,3.906424482350142,0.9074548998400567
physical_violence,gamma_2_2,2187,1.4830047633983705,0.15397258074115894,0.8784569603690291,0.43662101182053265,3.9758347758857893,0.9598466276142822
physical_violence,gamma_2_2,2188,1.4098411358394776,0.14960285437481263,0.8532630206203913,0.4553488190818211,3.9869195531888293,0.9436337124521187
physical_violence,gamma_2_2,2189,0.5966248647017847,0.14527876191908787,0.843457816571579,0.45827193904312025,3.9100538470001958,0.8643429610350866
physical_violence,gamma_2_2,2190,1.2998904519512668,0.14500520012990661,0.8957049670516094,0.4227464485278478,4.672518407161507,0.9641968166966959
physical_violence,gamma_2_2,2191,0.5684417867720614,0.1397805565907315,0.7984625719978556,0.4981969943432658,3.2228899183204565,0.8468147842449235
physical_violence,gamma_2_2,2192,0.9804785441781089,0.15614247881632068,0.8577733622089506,0.45076145202997,3.800462039540143,0.9787066846799206
physical_violence,gamma_2_2,2193,0.7280452544991435,0.1669852135966821,0.8640288221961206,0.4296312735845048,3.6745070897473093,0.8456685902348081
physical_violence,gamma_2_2,2194,0.9362287040897148,0.1663961030364366,0.8156527792986681,0.4803735635357857,3.276243689637044,0.9088054000701543
physical_violence,gamma_2_2,2195,0.6474656994667115,0.16115252953060258,0.8377819312367931,0.47205024412197816,2.8735544859128446,0.9176645946753154
physical_violence,gamma_2_2,2196,1.072255907060041,0.1777656481300201,0.826843965327511,0.44259892974524545,3.7620782435771005,0.9028066341710013
physical_violence,gamma_2_2,2197,0.46914156766044784,0.13974028576273928,0.8784730609250873,0.42570857775253673,4.421704214245387,0.8857919332855909
physical_violence,gamma_2_2,2198,1.034520595575815,0.16094696561838184,0.8342238590009359,0.4420727820715766,3.311418653405924,0.9278735178714441
physical_violence,gamma_2_2,2199,0.472591490000158,0.14753742263107783,0.8293000794727553,0.4684279871214339,3.9787718070120888,0.8882523660125151
physical_violence,gamma_2_2,2200,0.741965952692859,0.13957657349940283,0.8351457222971402,0.49899034325557207,3.7450167244931354,0.8800808408813056
physical_violence,gamma_2_2,2201,0.924935236753919,0.17802278034903446,0.8621433330029455,0.43243271583516146,3.505003282048054,0.9549428768515994
physical_violence,gamma_2_2,2202,0.6430283090877128,0.20155444179377263,0.7895201962258762,0.46388765444014646,2.113291515028777,0.834463934909043
physical_violence,gamma_2_2,2203,0.8626919968487338,0.19961163123400952,0.8241342134691396,0.4387796465688788,2.78594736645834,0.9288754467607896
physical_violence,gamma_2_2,2204,0.6490109654579139,0.15504572236476874,0.8825081234452198,0.446184048148674,4.203460531673559,0.9417155888686634
physical_violence,gamma_2_2,2205,1.2510220881851646,0.14821802977791979,0.8819607996329065,0.4555763190672292,3.4990019037659934,0.9423219818200699
physical_violence,gamma_2_2,2206,0.8728210658392175,0.14476120111084484,0.8319878084965123,0.4610594673784212,4.422209924839656,0.9402478982601367
physical_violence,gamma_2_2,2207,0.6227342294358934,0.13544609843969413,0.8819083399974581,0.4665929157346785,3.9421559570606797,0.8949691941592517
physical_violence,gamma_2_2,2208,0.9510378640402833,0.15229660855924948,0.8723593192268044,0.4539345104634985,4.3924094145355586,0.9227637817884773
physical_violence,gamma_2_2,2209,0.8990046888578264,0.14335666188311882,0.8509947944455641,0.46005548451868067,3.454891464442272,0.8661449147448472
physical_violence,gamma_2_2,2210,0.6654316145953744,0.16648744052062514,0.9129683348665873,0.3970119799638751,3.536456337213354,0.9181414959310764
physical_violence,gamma_2_2,2211,1.1206909500524165,0.14438768838985142,0.8945952189557619,0.4260079865684588,5.07146309530771,0.890880480152506
physical_violence,gamma_2_2,2212,0.5971437134204364,0.13760482300488072,0.9201679455916681,0.4317235578276622,4.381847134382532,0.9080874044977231
physical_violence,gamma_2_2,2213,0.9810037696241316,0.16304085978194213,0.8681746802177696,0.4397649902307644,3.520658745541576,0.9331898513519157
physical_violence,gamma_2_2,2214,0.7613660351577837,0.13976340615982033,0.8523215355236985,0.4665132425568395,4.097541206257804,0.8690900951873464
physical_violence,gamma_2_2,2215,0.8629222030433368,0.14349869205130142,0.8824024752160702,0.44340285701112436,4.186772815361038,0.9022874704267837
physical_violence,gamma_2_2,2216,0.5897661267856733,0.17795914693760595,0.8208773698907856,0.47039343826004315,2.781722533388923,0.9117203846458374
physical_violence,gamma_2_2,2217,1.1238717628093495,0.1416286031840536,0.8602672342233341,0.4425377441105645,4.017616672905498,0.8943370805484083
physical_violence,gamma_2_2,2218,0.4460392440811227,0.13117346340692249,0.898155038889805,0.42744427879790403,4.517124058648653,0.9347100815964937
physical_violence,gamma_2_2,2219,1.2448107991927644,0.17247576261053885,0.8787293964873758,0.44610846057313785,4.026669052724913,0.8652004406334785
physical_violence,gamma_2_2,2220,0.7597953687965343,0.14005874762061785,0.8310812686363566,0.48883523204344653,3.051543868731036,0.9597985780239662
physical_violence,gamma_2_2,2221,0.7954115869050691,0.1552687087155987,0.891249255701087,0.4358711609978307,3.8264365443774637,0.9109304719901304
physical_violence,gamma_2_2,2222,1.3302274270539587,0.16064315334813506,0.8909128972952868,0.4303727706565896,3.750058510816492,0.9178323425097037
